run_id,workload,force,window_idx,t_ms,dt_ms,hw_threads,pcore_threads,pcore_count,ecore_count,d_inst,d_cycles,d_mem,d_cache_miss,d_pf,d_mem_stall,d_uops,d_inst_p,d_cycles_p,d_mem_p,d_cache_miss_p,d_pf_p,d_mem_stall_p,d_uops_p,d_inst_e,d_cycles_e,d_mem_e,d_cache_miss_e,d_pf_e,d_mem_stall_e,d_uops_e,rchar_p,wchar_p,syscr_p,syscw_p,read_bytes_p,write_bytes_p,rchar_e,wchar_e,syscr_e,syscw_e,read_bytes_e,write_bytes_e,inst_per_ms,cycles_per_ms,IPC,CPI,Cache_Miss_Ratio,Uop_per_Cycle,MemStall_per_Mem,MemStall_per_Inst,FaultRate_per_mem,RChar_per_Cycle,WChar_per_Cycle,RBytes_per_Cycle,WBytes_per_Cycle,IPC_p,Cache_Miss_Ratio_p,Uop_per_Cycle_p,MemStall_per_Mem_p,MemStall_per_Inst_p,FaultRate_per_mem_p,RChar_per_Cycle_p,WChar_per_Cycle_p,RBytes_per_Cycle_p,WBytes_per_Cycle_p,IPC_e,Cache_Miss_Ratio_e,Uop_per_Cycle_e,MemStall_per_Mem_e,MemStall_per_Inst_e,FaultRate_per_mem_e,RChar_per_Cycle_e,WChar_per_Cycle_e,RBytes_per_Cycle_e,WBytes_per_Cycle_e
runP_mt_compute,mt_compute,P,16,1696.745,100.000,21,21,8,0,5837021947,2240330622,405351386,1604,0,10984839,0,5837021947,2240330622,405351386,1604,0,10984839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58370219.4699999988,22403306.2199999988,2.60542881,0.38381398,0.00000396,0.00000000,0.02709955,0.00188193,0.00000000,0.00000605,0.00000142,0.00000000,0.00000000,2.60542881,0.00000396,0.00000000,0.02709955,0.00188193,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,17,1804.262,100.000,21,21,8,0,5510361235,2114773413,382758617,1981,0,15183873,0,5510361235,2114773413,382758617,1981,0,15183873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55103612.3500000015,21147734.1299999990,2.60565089,0.38378127,0.00000518,0.00000000,0.03966958,0.00275551,0.00000000,0.00000641,0.00000150,0.00000000,0.00000000,2.60565089,0.00000518,0.00000000,0.03966958,0.00275551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,18,1911.785,100.000,21,21,8,0,5726384560,2197918295,397702988,1694,0,14413128,0,5726384560,2197918295,397702988,1694,0,14413128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57263845.6000000015,21979182.9499999993,2.60536735,0.38382303,0.00000426,0.00000000,0.03624093,0.00251697,0.00000000,0.00000617,0.00000145,0.00000000,0.00000000,2.60536735,0.00000426,0.00000000,0.03624093,0.00251697,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,19,2015.657,100.000,21,21,8,0,6186207507,2374467594,429281225,1161,0,12692549,0,6186207507,2374467594,429281225,1161,0,12692549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61862075.0700000003,23744675.9400000013,2.60530298,0.38383252,0.00000270,0.00000000,0.02956698,0.00205175,0.00000000,0.00000571,0.00000134,0.00000000,0.00000173,2.60530298,0.00000270,0.00000000,0.02956698,0.00205175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,20,2122.880,100.000,21,21,8,0,5667799322,2175437533,393637250,2072,0,13934773,0,5667799322,2175437533,393637250,2072,0,13934773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56677993.2199999988,21754375.3299999982,2.60536064,0.38382402,0.00000526,0.00000000,0.03540004,0.00245859,0.00000000,0.00000623,0.00000146,0.00000000,0.00000000,2.60536064,0.00000526,0.00000000,0.03540004,0.00245859,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,21,2227.134,100.000,21,21,8,0,5433963112,2086531207,377477932,1830,0,10929840,0,5433963112,2086531207,377477932,1830,0,10929840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54339631.1199999973,20865312.0700000003,2.60430474,0.38397964,0.00000485,0.00000000,0.02895491,0.00201139,0.00000000,0.00000650,0.00000152,0.00000000,0.00000000,2.60430474,0.00000485,0.00000000,0.02895491,0.00201139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,22,2334.075,100.000,21,21,8,0,5719708733,2195744497,397224490,1677,0,9694857,0,5719708733,2195744497,397224490,1677,0,9694857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57197087.3299999982,21957444.9699999988,2.60490633,0.38389096,0.00000422,0.00000000,0.02440649,0.00169499,0.00000000,0.00000618,0.00000145,0.00000000,0.00000000,2.60490633,0.00000422,0.00000000,0.02440649,0.00169499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,23,2439.120,100.000,21,21,8,0,5301584113,2035424479,368296042,1833,0,14579446,0,5301584113,2035424479,368296042,1833,0,14579446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53015841.1300000027,20354244.7899999991,2.60465773,0.38392760,0.00000498,0.00000000,0.03958621,0.00275002,0.00000000,0.00000666,0.00000156,0.00000000,0.00000000,2.60465773,0.00000498,0.00000000,0.03958621,0.00275002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,24,2548.543,100.000,21,21,8,0,4641428826,1784204632,322969894,4364,0,16011318,0,4641428826,1784204632,322969894,4364,0,16011318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46414288.2599999979,17842046.3200000003,2.60139938,0.38440849,0.00001351,0.00000000,0.04957526,0.00344965,0.00000000,0.00000760,0.00000178,0.00000000,0.00000000,2.60139938,0.00001351,0.00000000,0.04957526,0.00344965,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runP_mt_compute,mt_compute,P,25,2656.070,100.000,21,21,8,0,5194123165,1995696507,361052169,2442,0,10732486,0,5194123165,1995696507,361052169,2442,0,10732486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51941231.6499999985,19956965.0700000003,2.60266185,0.38422202,0.00000676,0.00000000,0.02972558,0.00206627,0.00000000,0.00000680,0.00000159,0.00000000,0.00000000,2.60266185,0.00000676,0.00000000,0.02972558,0.00206627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
