run_id,workload,force,window_idx,t_ms,dt_ms,hw_threads,pcore_threads,pcore_count,ecore_count,d_inst,d_cycles,d_mem,d_cache_miss,d_pf,d_mem_stall,d_uops,d_inst_p,d_cycles_p,d_mem_p,d_cache_miss_p,d_pf_p,d_mem_stall_p,d_uops_p,d_inst_e,d_cycles_e,d_mem_e,d_cache_miss_e,d_pf_e,d_mem_stall_e,d_uops_e,rchar_p,wchar_p,syscr_p,syscw_p,read_bytes_p,write_bytes_p,rchar_e,wchar_e,syscr_e,syscw_e,read_bytes_e,write_bytes_e,inst_per_ms,cycles_per_ms,IPC,CPI,Cache_Miss_Ratio,Uop_per_Cycle,MemStall_per_Mem,MemStall_per_Inst,FaultRate_per_mem,RChar_per_Cycle,WChar_per_Cycle,RBytes_per_Cycle,WBytes_per_Cycle,IPC_p,Cache_Miss_Ratio_p,Uop_per_Cycle_p,MemStall_per_Mem_p,MemStall_per_Inst_p,FaultRate_per_mem_p,RChar_per_Cycle_p,WChar_per_Cycle_p,RBytes_per_Cycle_p,WBytes_per_Cycle_p,IPC_e,Cache_Miss_Ratio_e,Uop_per_Cycle_e,MemStall_per_Mem_e,MemStall_per_Inst_e,FaultRate_per_mem_e,RChar_per_Cycle_e,WChar_per_Cycle_e,RBytes_per_Cycle_e,WBytes_per_Cycle_e
runE_compute_only,compute_only,E,16,1610.741,100.642,1,0,0,1,148402725,120936240,60031683,1365403,0,68911367,119056029,0,0,0,0,0,0,0,148402725,120936240,60031683,1365403,0,68911367,119056029,0,0,0,0,0,0,0,14,0,1,0,0,1474564.0728603727,1201650.6746140916,1.22711542,0.81491927,0.02274471,0.98445287,1.14791663,0.46435378,0.00000000,0.00000651,0.00002200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.22711542,0.02274471,0.98445287,1.14791663,0.46435378,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000
runE_compute_only,compute_only,E,17,1711.410,100.669,1,0,0,1,133108027,113341946,66524257,1678206,0,93282565,161752272,0,0,0,0,0,0,0,133108027,113341946,66524257,1678206,0,93282565,161752272,0,0,0,0,0,0,0,0,0,0,0,0,1322234.9676264655,1125887.6543939053,1.17439334,0.85150346,0.02522698,1.42711748,1.40223385,0.70080345,0.00000000,0.00000694,0.00002336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.17439334,0.02522698,1.42711748,1.40223385,0.70080345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,18,1812.017,100.607,1,0,0,1,170147684,133955641,75463394,1622266,0,84827332,141186238,0,0,0,0,0,0,0,170147684,133955641,75463394,1622266,0,84827332,141186238,0,0,0,0,0,0,0,0,0,0,0,0,1691205.9097413160,1331470.2050389715,1.27017931,0.78729042,0.02149739,1.05397755,1.12408583,0.49855120,0.00000000,0.00000588,0.00001976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.27017931,0.02149739,1.05397755,1.12408583,0.49855120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,19,1912.666,100.649,1,0,0,1,132751746,111508711,60708878,1575534,0,86392969,154226970,0,0,0,0,0,0,0,132751746,111508711,60708878,1575534,0,86392969,154226970,0,0,0,0,0,0,0,14,0,1,0,0,1318961.9342756043,1107900.6459857738,1.19050561,0.83997924,0.02595228,1.38309347,1.42306977,0.65078593,0.00000000,0.00000706,0.00002386,0.00000000,0.00003673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.19050561,0.02595228,1.38309347,1.42306977,0.65078593,0.00000000,0.00000000,0.00000013,0.00000000,0.00000000
runE_compute_only,compute_only,E,20,2013.278,100.612,1,0,0,1,157880492,130723251,76821875,1768065,0,93197779,162864976,0,0,0,0,0,0,0,157880492,130723251,76821875,1768065,0,93197779,162864976,0,0,0,0,0,0,0,0,0,0,0,0,1569193.6871260398,1299274.5185376846,1.20774607,0.82798862,0.02301512,1.24587611,1.21316720,0.59030586,0.00000000,0.00000603,0.00002026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.20774607,0.02301512,1.24587611,1.21316720,0.59030586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,21,2113.859,100.581,1,0,0,1,160536038,125331589,67320183,1497388,0,80052418,146614437,0,0,0,0,0,0,0,160536038,125331589,67320183,1497388,0,80052418,146614437,0,0,0,0,0,0,0,0,0,0,0,0,1596088.9228993275,1246077.5996743562,1.28089047,0.78070688,0.02224278,1.16981232,1.18912954,0.49865699,0.00000000,0.00000629,0.00002112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.28089047,0.02224278,1.16981232,1.18912954,0.49865699,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,22,2214.473,100.614,1,0,0,1,132617541,114199139,66820550,1696551,0,90387233,154417850,0,0,0,0,0,0,0,132617541,114199139,66820550,1696551,0,90387233,154417850,0,0,0,0,0,0,0,14,0,1,0,0,1318080.6680127233,1135020.8749504550,1.16128319,0.86111640,0.02538966,1.35218051,1.35268616,0.68156318,0.00000000,0.00000690,0.00002330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.16128319,0.02538966,1.35218051,1.35268616,0.68156318,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000
runE_compute_only,compute_only,E,23,2315.096,100.623,1,0,0,1,155818213,126079978,66799865,1507311,0,76125202,128577255,0,0,0,0,0,0,0,155818213,126079978,66799865,1507311,0,76125202,128577255,0,0,0,0,0,0,0,0,0,0,0,0,1548541.9299816140,1252999.4325128053,1.23586802,0.80914789,0.02256458,1.01980709,1.13960114,0.48855137,0.00000000,0.00000625,0.00002100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.23586802,0.02256458,1.01980709,1.13960114,0.48855137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,24,2415.689,100.593,1,0,0,1,128537828,103229347,61739862,1584395,0,86351826,156649454,0,0,0,0,0,0,0,128537828,103229347,61739862,1584395,0,86351826,156649454,0,0,0,0,0,0,0,0,0,0,0,0,1277800.2091913759,1026207.4849381237,1.24516750,0.80310480,0.02566243,1.51748954,1.39863976,0.67180088,0.00000000,0.00000763,0.00002564,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.24516750,0.02566243,1.51748954,1.39863976,0.67180088,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,25,2516.301,100.612,1,0,0,1,152661588,126930598,70863794,1604414,0,81590266,140380335,0,0,0,0,0,0,0,152661588,126930598,70863794,1604414,0,81590266,140380335,0,0,0,0,0,0,0,14,0,1,0,0,1517322.4167563866,1261578.9226409290,1.20271700,0.83145079,0.02264081,1.10596135,1.15136745,0.53445184,0.00000000,0.00000621,0.00002096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.20271700,0.02264081,1.10596135,1.15136745,0.53445184,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000
runE_compute_only,compute_only,E,26,2616.890,100.589,1,0,0,1,145657901,117890272,62895685,1484843,0,81523198,146414216,0,0,0,0,0,0,0,145657901,117890272,62895685,1484843,0,81523198,146414216,0,0,0,0,0,0,0,0,0,0,0,0,1448051.5070773920,1172000.8655030918,1.23553792,0.80936407,0.02360803,1.24195333,1.29616520,0.55968950,0.00000000,0.00000668,0.00002246,0.00000000,0.00003474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.23553792,0.02360803,1.24195333,1.29616520,0.55968950,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,27,2717.535,100.645,1,0,0,1,141050789,118565408,68940091,1650846,0,83697502,148130335,0,0,0,0,0,0,0,141050789,118565408,68940091,1650846,0,83697502,148130335,0,0,0,0,0,0,0,0,0,0,0,0,1401472.8468216581,1178059.3434633776,1.18964537,0.84058663,0.02394610,1.24935542,1.21406138,0.59338556,0.00000000,0.00000665,0.00002233,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.18964537,0.02394610,1.24935542,1.21406138,0.59338556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
runE_compute_only,compute_only,E,28,2818.180,100.646,1,0,0,1,148387893,119510794,65488046,1487590,0,77791281,134230323,0,0,0,0,0,0,0,148387893,119510794,65488046,1487590,0,77791281,134230323,0,0,0,0,0,0,0,14,0,1,0,0,1474360.7079110402,1187442.0162084955,1.24162754,0.80539451,0.02271544,1.12316485,1.18786994,0.52424278,0.00000000,0.00000659,0.00002227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.24162754,0.02271544,1.12316485,1.18786994,0.52424278,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000
